,_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
230,5ffce8150a7214ad4e0030a3,,,2021-01-12,2021-01-12,,2021-01-12,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
231,5ffe20290a720f05ac004a84,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,2021-01-12,,PENDING,28.57,59c124bae4b0299e55b0f330
232,5ffe1c520a7214ad2800245c,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,2021-01-12,,PENDING,28.57,59c124bae4b0299e55b0f330
233,5ffe1b630a7214ad28001c79,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,2021-01-12,,PENDING,28.57,59c124bae4b0299e55b0f330
234,5ffce8250a720f0515003510,,,2021-01-12,2021-01-12,,2021-01-12,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
235,5ffe1fa40a7214ad2800427f,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,2021-01-12,,PENDING,28.57,59c124bae4b0299e55b0f330
236,5ffce78c0a7214ad4e001045,,,2021-01-12,2021-01-12,,2021-01-12,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
237,5ffe23cf0a720f05ac006cc2,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,2021-01-12,,PENDING,28.57,59c124bae4b0299e55b0f330
238,5ffcef570a720f0515004e91,,,2021-01-12,2021-01-12,2021-01-12,2021-01-12,,,2021-01-12,,PENDING,28.57,59c124bae4b0299e55b0f330
239,5ffce8000a7214ad4e002b57,,,2021-01-12,2021-01-12,,2021-01-12,,,,,SUBMITTED,,59c124bae4b0299e55b0f330
240,5fff26c20a7214ad4c00000a,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2021-01-13,2.0,FINISHED,29.0,5fff26bfb3348b03eb45bb32
241,5fff0f630a7214ad28006e2d,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,55.0,2021-01-13,1.0,FINISHED,0.99,5fff0f4fb3348b03eb45abb0
242,5fff56370a720f05f3000033,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,50.0,2021-01-12,1.0,FINISHED,1.0,54943462e4b07e684157a532
243,5fff4ca00a7214ad4c000029,,,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,800.0,2021-01-12,9.0,FINISHED,89.91,5fff4beedf9ace121f0c17ea
244,5fff26ee0a720f05f300001a,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,25.0,2021-02-13,1.0,FINISHED,1.0,5fff2698b3348b03eb45bb10
245,5fff4c910a720f05f3000026,,,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,250.0,2020-12-30,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
246,5ffe17e20a720f05ac0000e7,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-12,2021-01-12,,2021-01-13,,750.0,2021-01-12,1.0,REJECTED,2.29,5ffe115404929101d0aaebb2
247,5fff561b0a720f05f300002e,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,1750.0,2021-01-13,1.0,FINISHED,10.0,5fff561abd4dff11dda8fa2b
248,5fff26fd0a720f05f300001d,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,,2021-01-13,2021-01-13,2005.0,2021-01-12,1.0,FLAGGED,1.0,5fff2698b3348b03eb45bb10
249,5fff26fb0a7214ad4c000019,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,35.0,2021-01-12,1.0,FINISHED,1.0,5fff2698b3348b03eb45bb10
250,5fff564a0a7214ad4c000030,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,50.0,2021-01-12,1.0,FINISHED,1.0,5fff55dabd4dff11dda8f5f1
251,5fff4c8e0a720f05f3000025,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,50.0,2021-01-12,1.0,FINISHED,1.0,5fff4beedf9ace121f0c17ea
252,5fff4c810a720f05f3000023,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,250.0,2021-01-12,1.0,FINISHED,10.0,5fff4beedf9ace121f0c17ea
253,5fff4c8a0a7214ad4c000025,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2021-01-10,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
254,5fff4c8c0a7214ad4c000026,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2021-01-02,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea
255,5fff564d0a720f05f3000038,,,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,250.0,2021-01-10,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1
256,5fff26cb0a7214ad4c00000e,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,295.0,2021-01-12,2.0,FINISHED,2.0,5fff2698b3348b03eb45bb10
257,5fff4ca90a720f05f300002a,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,100.0,2021-01-13,1.0,FINISHED,0.99,5fff4beedf9ace121f0c17ea
258,5fff0f8c0a7214ad28006e32,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,305.0,2021-01-12,1.0,FINISHED,1.0,5fff0f4fb3348b03eb45abb0
259,5fff26990a720f05f300000b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,750.0,2021-01-12,5.0,FINISHED,50.0,5fff2698b3348b03eb45bb10
260,5fff26c40a720f05f3000014,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2021-01-13,3.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32
261,5fff26d70a7214ad4c00000f,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2021-01-12,2.0,FINISHED,1.0,5fff2698b3348b03eb45bb10
262,5fff26c60a7214ad4c00000c,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2021-01-13,1.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32
263,5fff0f990a7214ad28006e36,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,50.0,2021-01-12,1.0,FINISHED,1.0,54943462e4b07e684157a532
264,5fff566e0a720f05f300003f,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2021-01-08,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1
265,5fff26f10a7214ad4c000018,,,2021-01-13,2021-01-13,,2021-01-13,,8700.0,2021-02-13,10.0,FLAGGED,290.0,5fff2698b3348b03eb45bb10
266,5fff4c710a7214ad4c00001d,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2020-12-31,1.0,FINISHED,1.0,54943462e4b07e684157a532
267,5fff562e0a720f05f300002f,5.0,All-receipts receipt bonus,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,5.0,2020-12-31,1.0,FINISHED,1.0,54943462e4b07e684157a532
268,5fff4c960a720f05f3000027,,,2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,91.2,2021-01-12,4.0,FINISHED,18.2,5fff4beedf9ace121f0c17ea
269,5fff4c7d0a720f05f3000022,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-13,2021-01-13,2021-01-13,2021-01-13,2021-01-13,750.0,2021-01-12,1.0,FINISHED,1.0,5fff4c7d61ffa811fdb0856f
270,6000b8770a720f05f3000069,5.0,All-receipts receipt bonus,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,5.0,2021-01-01,1.0,FINISHED,1.0,54943462e4b07e684157a532
271,6000d4b10a720f05f3000076,5.0,All-receipts receipt bonus,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,5.0,2021-01-14,3.0,FINISHED,21.0,6000d4abe2571211db395b5c
272,6000b8840a720f05f300006c,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,750.0,2021-01-13,1.0,FINISHED,1.0,6000b884fb296c121a81ad3b
273,6000b8280a720f05f3000061,5.0,All-receipts receipt bonus,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,5.0,2021-01-11,5.0,FINISHED,49.95,6000b7aefb296c121a8198b1
274,6000b8810a7214ad4c00005e,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,50.0,2021-01-13,1.0,FINISHED,1.0,54943462e4b07e684157a532
275,6000d48d0a7214ad4c000063,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,500.0,2021-01-13,5.0,FINISHED,50.0,6000d46cfb296c121a81b20c
276,6000d4b00a7214ad4c00006c,5.0,All-receipts receipt bonus,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,5.0,2021-01-14,1.0,FINISHED,20.0,6000d4abe2571211db395b5c
277,6000d4d30a720f05f3000081,,,2021-01-14,2021-01-14,,2021-01-14,,,2017-10-30,3.0,REJECTED,3.0,6000d46cfb296c121a81b20c
278,6000b87d0a7214ad4c00005d,5.0,All-receipts receipt bonus,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,5.0,2021-01-13,1.0,FINISHED,1.0,54943462e4b07e684157a532
279,6000b2be0a7214ad4c00004d,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,682.4,2021-01-14,21.0,FINISHED,84.78,5e27526d0bdb6a138c32b556
280,6000c8460a720f05f300006f,,,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,837.4,2021-01-14,21.0,FINISHED,101.75,5e27526d0bdb6a138c32b556
281,6000d4ae0a720f05f3000075,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,100.0,2021-01-14,4.0,FINISHED,20.0,6000d4abe2571211db395b5c
282,6000d4aa0a720f05f3000072,,,2021-01-14,2021-01-14,,2021-01-14,,,,0.0,FLAGGED,0.0,6000d4aafb296c121a81b27e
283,6000b9b70a720f05f300006d,,,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,237.8,2021-01-14,21.0,FINISHED,90.36,5e27526d0bdb6a138c32b556
284,600056de0a720f05f3000049,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,160.0,2021-01-13,2.0,FINISHED,2.0,600056a3f7e5b011fce897b0
285,6000b82f0a720f05f3000063,,,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,250.0,2021-01-09,5.0,FINISHED,49.95,6000b7aefb296c121a8198b1
286,6000accd0a7214ad4c00004b,,,2021-01-14,2021-01-14,,2021-01-14,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
287,6000d4810a720f05f3000070,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,750.0,2021-01-13,2.0,FINISHED,11.0,6000d46cfb296c121a81b20c
288,600057040a7214ad4c000041,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,750.0,2021-01-14,6.0,FINISHED,25.0,60005704bd4dff11dda90a9d
289,6000d4b50a720f05f3000078,5.0,All-receipts receipt bonus,2021-01-14,2021-01-14,,2021-01-14,,5.0,2021-01-14,1.0,REJECTED,10.0,6000d4b5fb296c121a81b2bd
290,6000d4ba0a720f05f300007a,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,,2021-01-14,2021-01-14,750.0,2021-01-13,1.0,FLAGGED,1.0,6000d4bae2571211db395b9f
291,6000c74b0a7214ad4c000060,,,2021-01-14,2021-01-14,,2021-01-14,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
292,600056d60a720f05f3000047,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,,2021-01-14,2021-01-14,810.0,2021-01-13,5.0,FLAGGED,13.0,600056d6bd4dff11dda90a3f
293,6000d4900a7214ad4c000064,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,350.0,2021-01-07,1.0,FINISHED,10.0,6000d46cfb296c121a81b20c
294,6000d4bc0a7214ad4c000070,,,2021-01-14,2021-01-14,,2021-01-14,,8700.0,2021-02-14,10.0,FLAGGED,290.0,6000d46cfb296c121a81b20c
295,600082b40a720f05f3000058,,,2021-01-14,2021-01-14,,2021-01-14,,,2021-01-14,4.0,REJECTED,4.0,5e56d38507a0df22a15dfc85
296,6000d4ac0a7214ad4c000069,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,250.0,2021-01-14,3.0,FINISHED,23.0,6000d4abe2571211db395b5c
297,600056da0a720f05f3000048,5.0,All-receipts receipt bonus,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,5.0,2021-01-13,2.0,FINISHED,11.0,600056a3f7e5b011fce897b0
298,6000b8590a7214ad4c000057,5.0,All-receipts receipt bonus,2021-01-14,2021-01-14,2021-01-14,2021-01-14,2021-01-14,5.0,2021-01-13,4.0,FINISHED,18.2,6000b7aefb296c121a8198b1
299,600056ea0a720f05f300004b,25.0,COMPLETE_NONPARTNER_RECEIPT,2021-01-14,2021-01-14,,2021-01-14,,25.0,2021-01-13,1.0,FLAGGED,1.0,600056a3f7e5b011fce897b0
300,600205f60a7214ad4c00007b,,,2021-01-15,2021-01-15,,2021-01-15,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3
301,600206000a720f05f3000087,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,855.7,2021-01-09,86.0,FINISHED,271.63,6000b75bbe5fc96dfee1d4d3
302,6001bb110a720f05f3000085,,,2021-01-15,2021-01-15,,2021-01-15,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3
303,600208270a720f05f3000088,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15,2021-01-15,2021-01-15,2021-01-15,2021-01-15,605.7,2021-01-09,103.0,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3
304,6001e3a80a7214ad4c000078,,,2021-01-15,2021-01-15,,2021-01-15,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
305,600373700a720f05f3000091,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2416.7,2021-01-16,211.0,FINISHED,803.48,60037329e257124ec6b99eeb
306,60023e8f0a720f05f300008b,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,1806.4,2021-01-05,202.0,FINISHED,776.79,60023de5fb296c121a81b955
307,600247cd0a7214ad4c00007e,,,2021-01-16,2021-01-16,,2021-01-16,,,,,SUBMITTED,,6002475cfb296c121a81b98d
308,60025eb70a720f05f300008e,,,2021-01-16,2021-01-16,,2021-01-16,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6
309,60020d2a0a720f05f300008a,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15,2021-01-15,2021-01-15,2021-01-16,2021-01-15,405.7,2021-01-09,93.0,FINISHED,373.55,6000b75bbe5fc96dfee1d4d3
310,6002590c0a7214ad4c000082,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,1516.9,2021-01-14,208.0,FINISHED,746.94,600258dafb296c4ef805d9b7
311,600254550a720f05f300008c,,,2021-01-16,2021-01-16,,2021-01-16,,,,,SUBMITTED,,6002541ae257124ec6b99a3a
312,60024fa00a7214ad4c00007f,,,2021-01-16,2021-01-16,,2021-01-16,,,,,SUBMITTED,,60024f24e257124ec6b99a13
313,60025f550a7214ad4c000084,,,2021-01-16,2021-01-16,,2021-01-16,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6
314,60025cb80a720f05f300008d,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,1658.3,2021-01-15,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6
315,600370250a720f05f3000090,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,2685.8,2021-01-16,240.0,FINISHED,850.49,60037005e257124ec6b99ec2
316,6002584e0a7214ad4c000081,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,879.1,2021-01-15,6.0,FINISHED,30.65,6002541ae257124ec6b99a3a
317,60020af60a720f05f3000089,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15,2021-01-15,2021-01-15,2021-01-16,2021-01-15,250.0,2021-01-15,1.0,FINISHED,3.99,6000b75bbe5fc96dfee1d4d3
318,600260210a720f05f300008f,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16,2021-01-16,2021-01-16,2021-01-16,2021-01-16,3659.4,2021-01-15,309.0,FINISHED,1043.18,60025fe0e257124ec6b99a87
319,600498e60a720f05f3000093,,,2021-01-17,2021-01-17,,2021-01-17,,,,,SUBMITTED,,600498c4e257124ec6b9a331
320,60037b500a7214ad4c000086,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-16,2021-01-16,2021-01-17,2021-01-17,2021-01-17,934.4,2021-01-16,39.0,FINISHED,118.05,60037a94fb296c4ef805ddbe
321,6004a5f20a7214ad4c000088,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17,2021-01-17,2021-01-17,2021-01-17,2021-01-17,877.7,2021-01-09,164.0,FINISHED,574.16,6004a5d3fb296c4ef805e256
322,600496350a7214ad4c000087,,,2021-01-17,2021-01-17,,2021-01-17,,,,,SUBMITTED,,600495c3fb296c4ef805e1fc
323,60048e120a720f05f3000092,,,2021-01-17,2021-01-17,,2021-01-17,,,,,SUBMITTED,,5fa32b4d898c7a11a6bcebce
324,60049d9d0a720f05f3000094,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17,2021-01-17,2021-01-17,2021-01-17,2021-01-17,922.1,2021-01-01,212.0,FINISHED,743.79,60049cdce257124ec6b9a353
325,6005ee0e0a7214ad4c000089,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-18,2021-01-18,,2021-01-18,,800.0,2021-01-17,2.0,FLAGGED,10.0,5fb0a078be5fc9775c1f3945
326,6005b60f0a720f05f3000096,,,2021-01-18,2021-01-18,,2021-01-18,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
327,6004a99e0a720f05f3000095,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-17,2021-01-17,2021-01-17,2021-01-18,2021-01-17,1541.8,2021-01-09,167.0,FINISHED,574.65,6004a965e257124ec6b9a39f
328,6005f5450a720f05f3000097,,,2021-01-18,2021-01-18,,2021-01-18,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
329,6001f2470a7214ad4c00007a,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-15,2021-01-15,2021-01-18,2021-01-18,2021-01-18,750.0,2021-01-13,1.0,FINISHED,1.0,5fb0a078be5fc9775c1f3945
330,60074bbf0a720f05fa000039,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-18,1.0,FINISHED,10.0,60074b49325c8a1794623876
331,600741fe0a7214ad89000001,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,1000.0,2021-01-14,5.0,FINISHED,49.95,600741d06e6469120a787853
332,60074b8b0a7214ad89000029,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-18,4.0,FINISHED,4.66,60074b49325c8a1794623876
333,6007423c0a720f05fa000001,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,755.0,2021-01-18,1.0,FINISHED,1.0,6007423b6e6469120a787c2c
334,600748640a720f05fa000026,,,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,350.0,2021-01-19,1.0,FINISHED,9.99,600748196e64691717e8d4f0
335,60074bbd0a7214ad89000031,,,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,125.0,2021-01-16,5.0,FINISHED,25.0,60074b49325c8a1794623876
336,600746ce0a720f05fa000017,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,50.0,2021-01-18,1.0,FINISHED,1.0,6007464b6e64691717e8c1f0
337,6007425e0a720f05fa00000a,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-18,1.0,FINISHED,1.0,600741d06e6469120a787853
338,60074b930a7214ad8900002d,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,50.0,2021-01-18,1.0,FINISHED,1.0,54943462e4b07e684157a532
339,600746fb0a7214ad8900001b,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,50.0,2021-01-18,1.0,FINISHED,1.0,54943462e4b07e684157a532
340,600742490a720f05fa000004,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,250.0,2021-01-16,5.0,FINISHED,25.0,600741d06e6469120a787853
341,60074bcb0a7214ad89000037,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-18,1.0,FINISHED,1.0,60074b49325c8a1794623876
342,6007424d0a720f05fa000006,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,150.0,2021-01-18,1.0,FINISHED,10.0,600741d06e6469120a787853
343,60074b900a7214ad8900002b,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-06,1.0,FINISHED,1.0,54943462e4b07e684157a532
344,60074bcc0a7214ad89000038,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-14,5.0,FINISHED,49.95,60074b49325c8a1794623876
345,600746fd0a720f05fa00001f,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,755.0,2021-01-18,1.0,FINISHED,1.0,600746fd6e64691717e8cfb5
346,6006f2d10a7214ad4c00008b,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,574.4,2021-01-18,14.0,FINISHED,30.57,6006f1c5e257127d5d9aedfb
347,600746ea0a720f05fa00001b,27.0,COMPLETE_PARTNER_RECEIPT,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,50.6,2021-01-18,4.0,FINISHED,4.66,6007464b6e64691717e8c1f0
348,600746d90a7214ad89000015,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-18,4.0,FINISHED,4.66,6007464b6e64691717e8c1f0
349,600746c60a7214ad89000011,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-03,1.0,FINISHED,1.0,6007464b6e64691717e8c1f0
350,600746cd0a7214ad89000013,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-08,5.0,FINISHED,49.95,6007464b6e64691717e8c1f0
351,600742420a720f05fa000003,45.0,COMPLETE_PARTNER_RECEIPT,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,50.0,2021-01-18,1.0,FINISHED,1.0,54943462e4b07e684157a532
352,600746c90a7214ad89000012,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-16,5.0,FINISHED,49.95,6007464b6e64691717e8c1f0
353,600746c00a7214ad8900000f,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,300.0,2021-01-19,5.0,FINISHED,25.0,6007464b6e64691717e8c1f0
354,60074b8e0a7214ad8900002a,5.0,All-receipts receipt bonus,2021-01-19,2021-01-19,2021-01-19,2021-01-19,2021-01-19,5.0,2021-01-06,1.0,FINISHED,1.0,54943462e4b07e684157a532
